transaction_id,customer_id,amount_cad,debit_credit,transaction_datetime
2412129958830556,SYNID0109512767,10727.2,C,2024-12-12
2412120067795632,SYNID0109564566,2302.52,C,2024-12-12
2412122146686605,SYNID0109989814,31172.77,C,2024-12-12
2412122527441196,SYNID0100019645,4836.27,D,2024-12-12
2412123383037868,SYNID0105890772,10567.38,D,2024-12-12
2412120595225461,SYNID0200117193,887.63,C,2024-12-12
2412133636970238,SYNID0109057873,2266.11,C,2024-12-13
2412130330440103,SYNID0200037052,12685.1,D,2024-12-13
2412130598540326,SYNID0106282109,4164.02,D,2024-12-13
2412132375258128,SYNID0108931921,5771.01,C,2024-12-13
2412130447178739,SYNID0103423985,1508.75,C,2024-12-13
2412139784416517,SYNID0109240452,66898.17,C,2024-12-13
2412134602430031,SYNID0105868876,71066.96,C,2024-12-13
2412132603861674,SYNID0103640418,52.6,C,2024-12-13
2412132931140980,SYNID0102986817,22713.99,C,2024-12-13
2412132534435202,SYNID0101639406,398.62,C,2024-12-13
2412133437762367,SYNID0103238729,127535.08,C,2024-12-13
2412130605489246,SYNID0109005219,98978.44,D,2024-12-13
2412138651449538,SYNID0200552733,6988.76,C,2024-12-13
2412138205839529,SYNID0101234011,460.65,C,2024-12-13
2412131657565821,SYNID0103295040,3395.83,C,2024-12-13
2412138640203305,SYNID0100332767,3317.13,D,2024-12-13
2412135114483290,SYNID0109539837,2070.87,C,2024-12-13
2412139889438104,SYNID0200443853,25867.49,C,2024-12-13
2412137584551698,SYNID0108923276,141.56,C,2024-12-13
2412131846190125,SYNID0108830654,132649.04,C,2024-12-13
2412130501588493,SYNID0100338612,44.48,C,2024-12-13
2412135887998251,SYNID0108807442,5037.27,C,2024-12-13
2412134979020155,SYNID0108553476,1431.78,C,2024-12-13
2412130493106027,SYNID0102775996,53.57,C,2024-12-13
2412131646355822,SYNID0101145286,10031.81,C,2024-12-13
2412138054595617,SYNID0200593154,5227.03,C,2024-12-13
2412135925553932,SYNID0106705841,6503.37,C,2024-12-13
2412131742223418,SYNID0103756896,3570.37,C,2024-12-13
2412132315599282,SYNID0200639063,1069.9,D,2024-12-13
2412137150990284,SYNID0102286762,2340.11,C,2024-12-13
2412137344095130,SYNID0106597327,1605.46,C,2024-12-13
2412133454977911,SYNID0200917657,21324.5,C,2024-12-13
2412134691945995,SYNID0200806649,5767.98,D,2024-12-13
2412132469481885,SYNID0103596663,206.53,C,2024-12-13
2412136478556526,SYNID0109105449,2714.28,D,2024-12-13
2412130984830832,SYNID0200411562,25855.05,C,2024-12-13
2412135298173493,SYNID0200032918,984.14,D,2024-12-13
2412133619211378,SYNID0102154688,3557.38,C,2024-12-13
2412130265913188,SYNID0200552733,50194.26,C,2024-12-13
2412137331927397,SYNID0102593555,101629.59,D,2024-12-13
2412131147998916,SYNID0103816951,11175.51,C,2024-12-13
2412131205169701,SYNID0103238729,47.63,C,2024-12-13
2412139722278566,SYNID0104563551,125.97,C,2024-12-13
2412138712974833,SYNID0104982133,1591.18,D,2024-12-13
2412136540018316,SYNID0101126465,2805.37,D,2024-12-13
2412132077200283,SYNID0105419087,7238.76,D,2024-12-13
2412137747155153,SYNID0100404804,3488.76,C,2024-12-13
2412138797278362,SYNID0101929958,105562.53,D,2024-12-13
2412136876577323,SYNID0105968755,582.38,C,2024-12-13
2412130453332803,SYNID0103850912,114.01,D,2024-12-13
2412136126779875,SYNID0100625482,971.61,C,2024-12-13
2412138558916928,SYNID0101039355,1529.14,C,2024-12-13
2412131860894755,SYNID0200541246,3248.82,D,2024-12-13
2412130197032504,SYNID0104466963,1758.0,C,2024-12-13
2412132289258065,SYNID0100893072,25597.25,C,2024-12-13
2412138727559340,SYNID0200673736,3593.93,C,2024-12-13
2412139465590653,SYNID0102815841,2049.06,C,2024-12-13
2412134683963217,SYNID0109914698,40995.6,C,2024-12-13
2412137499006162,SYNID0108968341,125419.5,C,2024-12-13
2412133804369095,SYNID0105690732,93480.02,D,2024-12-13
2412132731620195,SYNID0101690821,8059.96,D,2024-12-13
2412137005510273,SYNID0200917657,2917.24,D,2024-12-13
2412136705122510,SYNID0109279477,6339.28,C,2024-12-13
2412136287898116,SYNID0100406318,103726.27,D,2024-12-13
2412139003547646,SYNID0200834607,17721.93,D,2024-12-13
2412133266876883,SYNID0200908516,27213.93,C,2024-12-13
2412130289543189,SYNID0108827434,70.29,D,2024-12-13
2412137264210415,SYNID0109071872,12341.61,D,2024-12-13
2412135112300293,SYNID0102918731,2052.81,D,2024-12-13
2412130133504053,SYNID0200524968,6117.42,C,2024-12-13
2412138489003464,SYNID0200917657,5599.49,D,2024-12-13
2412131669487267,SYNID0100677804,100773.31,D,2024-12-13
2412130327099513,SYNID0107261532,3549.22,C,2024-12-13
2412132808962208,SYNID0108828783,52387.98,D,2024-12-13
2412134957723488,SYNID0104535459,2711.88,D,2024-12-13
2412136786861099,SYNID0105418607,107547.57,D,2024-12-13
2412130144493258,SYNID0200917657,2082.28,D,2024-12-13
2412137295218327,SYNID0100475971,1610.59,C,2024-12-13
2412147720549689,SYNID0105113057,2770.21,C,2024-12-14
2412147557163176,SYNID0200765119,6208.57,C,2024-12-14
2412147031738939,SYNID0107681047,1935.25,D,2024-12-14
2412149736323604,SYNID0200538437,4398.7,C,2024-12-14
2412146266835242,SYNID0101027540,12998.58,C,2024-12-14
2412148670813880,SYNID0200917657,3582.31,D,2024-12-14
2412146507796057,SYNID0200621856,54450.02,C,2024-12-14
2412149766953511,SYNID0200740837,37499.58,C,2024-12-14
2412149845590383,SYNID0200993733,223165.72,D,2024-12-14
2412141854001346,SYNID0104709305,6084.45,C,2024-12-14
2412141165415013,SYNID0200791566,104814.77,C,2024-12-14
2412144704544649,SYNID0104379482,1265.07,C,2024-12-14
2412144442973935,SYNID0108967642,1470.97,C,2024-12-14
2412148019028369,SYNID0200917657,1904.85,D,2024-12-14
2412141174176357,SYNID0200206399,6263.13,D,2024-12-14
2412140067805901,SYNID0109002422,4198.49,C,2024-12-14
2412146717153474,SYNID0200263267,8073.29,D,2024-12-14
2412143131154718,SYNID0108614064,5296.03,C,2024-12-14
2412145364009251,SYNID0200483554,263224.17,D,2024-12-14
2412145515217060,SYNID0102769455,3290.99,D,2024-12-14
2412142064927206,SYNID0200917657,1780.18,D,2024-12-14
2412142138033577,SYNID0200917657,4261.87,D,2024-12-14
2412146569820154,SYNID0108659673,501.86,C,2024-12-14
2412142854228051,SYNID0200262810,558289.8,D,2024-12-14
2412146731530742,SYNID0105558565,642.74,C,2024-12-14
2412142755375040,SYNID0103707538,15827.42,C,2024-12-14
2412143949492015,SYNID0200045450,2710.49,D,2024-12-14
2412142281485520,SYNID0103150195,2647.71,D,2024-12-14
2412147677014832,SYNID0107433326,13063.14,C,2024-12-14
2412144838921224,SYNID0107446808,80117.13,C,2024-12-14
2412147171319640,SYNID0107630517,526.9,C,2024-12-14
2412142797718800,SYNID0200330706,2971.63,C,2024-12-14
2412145176988208,SYNID0107702071,8666.27,D,2024-12-14
2412146843644626,SYNID0200924084,5963.08,C,2024-12-14
2412149133411180,SYNID0200049964,295662.59,C,2024-12-14
2412146443339660,SYNID0103551571,1940.0,C,2024-12-14
2412145368320728,SYNID0200855353,1279091.87,D,2024-12-14
2412141474697753,SYNID0200973678,5274.74,C,2024-12-14
2412141927764618,SYNID0200106833,275180.38,D,2024-12-14
2412149314176654,SYNID0108108416,1586.15,D,2024-12-14
2412144893828185,SYNID0105708643,41495.53,D,2024-12-14
2412142449459038,SYNID0200640444,5464.69,C,2024-12-14
2412145110197867,SYNID0106364054,23036.08,C,2024-12-14
2412142716087328,SYNID0200490486,4016.6,C,2024-12-14
2412141475220472,SYNID0103673861,5258.78,C,2024-12-14
2412147865660293,SYNID0200490486,2572.88,C,2024-12-14
2412149828387619,SYNID0107711954,319.97,C,2024-12-14
2412158581293534,SYNID0200639063,22018.73,D,2024-12-15
2412151081548656,SYNID0200639063,72208.48,D,2024-12-15
2412158252818063,SYNID0106333444,210.41,C,2024-12-15
2412156667466319,SYNID0100006262,17.82,C,2024-12-15
2412154973509118,SYNID0107000546,10746.08,C,2024-12-15
2412158751657171,SYNID0200740837,8082.85,C,2024-12-15
2412152349049238,SYNID0104895348,3183.31,D,2024-12-15
2412155059534718,SYNID0109184963,5209.83,C,2024-12-15
2412157816993685,SYNID0100714451,193.64,C,2024-12-15
2412152756429086,SYNID0104603980,13523.18,C,2024-12-15
2412155910812288,SYNID0200868532,6348711.57,C,2024-12-15
2412156074292829,SYNID0105085762,9752.62,C,2024-12-15
2412154935217830,SYNID0100261467,1034.59,C,2024-12-15
2412152791174547,SYNID0200639063,7070.42,C,2024-12-15
2412152686572617,SYNID0101857600,5347.28,D,2024-12-15
2412159029422513,SYNID0103973672,33779.04,C,2024-12-15
2412155821059002,SYNID0109817928,524.53,D,2024-12-15
2412154676672791,SYNID0108627746,6221.99,C,2024-12-15
2412157082518447,SYNID0103047895,174.83,C,2024-12-15
2412153829153488,SYNID0105061975,382.96,C,2024-12-15
2412150074187229,SYNID0109399460,86.47,C,2024-12-15
2412154630783067,SYNID0100957046,772.63,C,2024-12-15
2412157375887371,SYNID0108686758,741.49,C,2024-12-15
2412158499273765,SYNID0105924462,53511.54,C,2024-12-15
2412157635847920,SYNID0100397396,12459.46,D,2024-12-15
2412151941654213,SYNID0200917657,6276.92,D,2024-12-15
2412158108378216,SYNID0200639063,90657.21,D,2024-12-15
2412152012634668,SYNID0109605156,1706.9,C,2024-12-15
2412155673076264,SYNID0105457439,594.59,C,2024-12-15
2412151875588561,SYNID0100085002,6043.84,C,2024-12-15
2412156207218540,SYNID0102718219,4879.47,D,2024-12-15
2412159505100135,SYNID0104395732,4413.5,D,2024-12-15
2412156576987116,SYNID0106120702,6220.57,C,2024-12-15
2412156529265294,SYNID0200101124,6799.11,D,2024-12-15
2412154179699781,SYNID0103140011,659.49,C,2024-12-15
2412158896435595,SYNID0105635317,8740.83,D,2024-12-15
2412150005592528,SYNID0108887169,458.55,C,2024-12-15
2412157001046750,SYNID0200538935,382679.67,C,2024-12-15
2412151026108786,SYNID0200101124,7327.8,C,2024-12-15
2412152655575428,SYNID0200389404,18195.75,C,2024-12-15
2412150878454468,SYNID0108028130,1368.3,D,2024-12-15
2412156609794649,SYNID0200170062,6621.44,D,2024-12-15
2412154215577291,SYNID0107593395,1059.5,D,2024-12-15
2412157451231634,SYNID0106711765,76073.03,C,2024-12-15
2412155162546239,SYNID0200170062,12285.63,C,2024-12-15
2412154232021737,SYNID0107130050,2207.09,C,2024-12-15
2412157650493202,SYNID0108041742,14211.0,D,2024-12-15
2412153470672995,SYNID0102047281,8049.12,C,2024-12-15
2412158606501976,SYNID0107097973,12429.86,C,2024-12-15
2412151634233641,SYNID0200535427,204972.0,D,2024-12-15
2412159049514724,SYNID0104853925,6125.61,C,2024-12-15
2412150143915569,SYNID0108112751,210.08,C,2024-12-15
2412153413760544,SYNID0108835333,26446.1,C,2024-12-15
2412152562398222,SYNID0100019645,1031.73,D,2024-12-15
2412154448029612,SYNID0200075142,38270.22,C,2024-12-15
2412153994401106,SYNID0107594313,52454.87,C,2024-12-15
2412153827283064,SYNID0105109460,16047.03,C,2024-12-15
2412155407514492,SYNID0106447550,1569.78,C,2024-12-15
2412152581498707,SYNID0109200002,531.58,C,2024-12-15
2412156984822017,SYNID0200567030,771740.94,C,2024-12-15
2412158234496649,SYNID0101690663,3793.7,C,2024-12-15
2412152983440283,SYNID0200846351,1918.61,C,2024-12-15
2412156089000418,SYNID0200254293,10158.08,D,2024-12-15
2412154004153990,SYNID0109745118,26914.54,D,2024-12-15
2412150063064628,SYNID0103837340,222.48,C,2024-12-15
2412154979981351,SYNID0200917657,3984.09,D,2024-12-15
2412150236335281,SYNID0200639063,20835.13,D,2024-12-15
2412156348217671,SYNID0200639063,17789.81,D,2024-12-15
2412152964523130,SYNID0106843919,1983.72,C,2024-12-15
2412150493339450,SYNID0108180847,23260.47,C,2024-12-15
2412159264528920,SYNID0106267975,13753.37,C,2024-12-15
2412158621055306,SYNID0101404125,400.45,C,2024-12-15
2412152796766021,SYNID0107998678,6922.83,D,2024-12-15
2412157077975363,SYNID0102815841,1561.33,D,2024-12-15
2412156885723702,SYNID0200045450,6334.27,D,2024-12-15
2412155469809952,SYNID0200500850,70089.39,D,2024-12-15
2412157493720750,SYNID0108011462,201.72,C,2024-12-15
2412153390290438,SYNID0104772429,12789.34,C,2024-12-15
2412152682235903,SYNID0200152600,589.61,C,2024-12-15
2412152901078714,SYNID0106881182,11810.14,C,2024-12-15
2412157449950306,SYNID0107230598,24625.11,C,2024-12-15
2412153201892234,SYNID0105474858,581.64,C,2024-12-15
2412154921663303,SYNID0105489595,14394.45,C,2024-12-15
2412150989902191,SYNID0105756256,3603.37,C,2024-12-15
2412151371787723,SYNID0200521470,20854.29,D,2024-12-15
2412155324604477,SYNID0100160928,66486.31,C,2024-12-15
2412159993964490,SYNID0200639789,259.66,C,2024-12-15
2412154648462992,SYNID0103753080,128.29,C,2024-12-15
2412154314557558,SYNID0200186508,281.16,C,2024-12-15
2412150076641991,SYNID0107482050,21182.73,C,2024-12-15
2412157113441637,SYNID0200917657,5803.34,D,2024-12-15
2412153089439317,SYNID0200393622,1556324.61,D,2024-12-15
2412156736674154,SYNID0109314944,310.39,D,2024-12-15
2412159710459928,SYNID0100060456,30368.22,C,2024-12-15
2412156033826406,SYNID0109243637,476.29,C,2024-12-15
2412152842779559,SYNID0200155033,4292.52,D,2024-12-15
2412157610979750,SYNID0103070426,7170.51,C,2024-12-15
2412158162364314,SYNID0106053075,2057.44,C,2024-12-15
2412151621397508,SYNID0104955153,31874.16,C,2024-12-15
2412152574940117,SYNID0105615015,1504.02,C,2024-12-15
2412155881303649,SYNID0109603444,3134.57,C,2024-12-15
2412159616500380,SYNID0108559839,376.81,C,2024-12-15
2412157535641496,SYNID0102040302,7742.62,D,2024-12-15
2412150400679905,SYNID0103818127,29200.39,C,2024-12-15
2412158436001859,SYNID0103513497,14163.65,C,2024-12-15
2412152096835998,SYNID0200117193,34607.03,D,2024-12-15
2412155821121326,SYNID0108062065,5270.68,C,2024-12-15
2412159268803409,SYNID0105411519,217.49,C,2024-12-15
2412151170164969,SYNID0200567030,6884.33,C,2024-12-15
2412156629286074,SYNID0200639063,31177.36,D,2024-12-15
2412155372381759,SYNID0104960761,221350.23,C,2024-12-15
2412159964047709,SYNID0101667142,299.7,C,2024-12-15
2412159957659410,SYNID0109288345,15575.32,C,2024-12-15
2412155402838240,SYNID0200876694,9702.12,D,2024-12-15
2412158793758178,SYNID0105503053,343.88,C,2024-12-15
2412150147529383,SYNID0200483554,1698.5,D,2024-12-15
2412159411132580,SYNID0109900405,356.18,C,2024-12-15
2412152675653469,SYNID0106083658,15397.68,C,2024-12-15
2412159997637205,SYNID0200494373,3507.0,C,2024-12-15
2412153886620967,SYNID0104480183,24505.44,C,2024-12-15
2412155508231444,SYNID0108077789,127517.18,D,2024-12-15
2412152477007070,SYNID0200096768,491.01,C,2024-12-15
2412155057966071,SYNID0108077789,1079.38,D,2024-12-15
2412155573585099,SYNID0108931521,7248.86,D,2024-12-15
2412159949425973,SYNID0103769648,17355.98,D,2024-12-15
2412157070821808,SYNID0102192490,1901.98,C,2024-12-15
2412150226183548,SYNID0108151720,1490.23,C,2024-12-15
2412150733053303,SYNID0107009468,12410.09,C,2024-12-15
2412151483765489,SYNID0200425258,16818.05,C,2024-12-15
2412158938416000,SYNID0200695990,25691.55,C,2024-12-15
2412151429896213,SYNID0200223705,20617.48,C,2024-12-15
2412161378887347,SYNID0200500737,9182.61,D,2024-12-16
2412162566671114,SYNID0108665432,1864.3,D,2024-12-16
2412164080805855,SYNID0101712671,50507.16,C,2024-12-16
2412162759193138,SYNID0200094495,1445.16,C,2024-12-16
2412163347163429,SYNID0200868532,9875.9,D,2024-12-16
2412168682166846,SYNID0107429249,8509.79,C,2024-12-16
2412169221619080,SYNID0109637903,5951.43,D,2024-12-16
2412166983594918,SYNID0200567030,17816.29,D,2024-12-16
2412169772653353,SYNID0200917657,5452.74,D,2024-12-16
2412160029807644,SYNID0200083234,5272.22,C,2024-12-16
2412164938284838,SYNID0200917657,9077.53,D,2024-12-16
2412161772845421,SYNID0107686604,6663.54,C,2024-12-16
2412160936528290,SYNID0200381116,769897.57,D,2024-12-16
2412165049923409,SYNID0200917657,5872.54,D,2024-12-16
2412169229193399,SYNID0200639063,49608.25,C,2024-12-16
2412169338622372,SYNID0200960414,60659.38,C,2024-12-16
2412163067840316,SYNID0200753953,157869.15,D,2024-12-16
2412167744217734,SYNID0200458593,82340.36,D,2024-12-16
2412163784504630,SYNID0106834461,755.54,C,2024-12-16
2412164938566625,SYNID0200126658,2346.39,D,2024-12-16
2412164241579458,SYNID0200224400,99.63,D,2024-12-16
2412162324992315,SYNID0200970806,5653.31,C,2024-12-16
2412164523860389,SYNID0200834607,1573745.6,C,2024-12-16
2412169505018953,SYNID0200366064,9901.64,C,2024-12-16
2412164442616870,SYNID0104363060,720.85,C,2024-12-16
2412167545102235,SYNID0200339918,20493.02,D,2024-12-16
2412163085866706,SYNID0200255943,240132.78,C,2024-12-16
2412166829717505,SYNID0200069339,5175.38,D,2024-12-16
2412163371934328,SYNID0100849358,304.93,C,2024-12-16
2412166766846959,SYNID0200345407,158809.24,D,2024-12-16
2412163310169183,SYNID0103850912,947.78,C,2024-12-16
2412161049493167,SYNID0102595118,260.82,C,2024-12-16
2412162215201935,SYNID0200155033,9879.03,C,2024-12-16
2412169264180332,SYNID0200639063,693.77,D,2024-12-16
2412165995152750,SYNID0200324957,14408.36,D,2024-12-16
2412161211969977,SYNID0200639063,38096.94,D,2024-12-16
2412164409560070,SYNID0200639063,1132.89,D,2024-12-16
2412166722542950,SYNID0200139807,1117.82,D,2024-12-16
2412163102061835,SYNID0100261467,3401.28,C,2024-12-16
2412165711690304,SYNID0100397396,5145.2,D,2024-12-16
2412168846723331,SYNID0200552733,7685.59,C,2024-12-16
2412163415328256,SYNID0200539259,36779.08,D,2024-12-16
2412168154798495,SYNID0200045450,552869.78,D,2024-12-16
2412160406243346,SYNID0200917657,2750.28,D,2024-12-16
2412166522801768,SYNID0107369002,5321.44,D,2024-12-16
2412163861957503,SYNID0109886602,1176.24,C,2024-12-16
2412166376146614,SYNID0200941063,12437.34,D,2024-12-16
2412171289648747,SYNID0200155033,12341.49,C,2024-12-17
2412176698970458,SYNID0100786525,670.98,C,2024-12-17
2412174466328864,SYNID0103150195,120112.08,D,2024-12-17
2412171514581807,SYNID0103665026,1492.11,C,2024-12-17
2412172168686035,SYNID0200917657,7229.26,D,2024-12-17
2412178060664409,SYNID0109129873,568.44,C,2024-12-17
2412174160061681,SYNID0104960761,2132.58,C,2024-12-17
2412171226076330,SYNID0108238572,337.72,C,2024-12-17
2412173746522243,SYNID0100222894,460.52,C,2024-12-17
2412172380290571,SYNID0104966702,1831.21,D,2024-12-17
2412179346998963,SYNID0109670710,357.96,C,2024-12-17
2412172425110992,SYNID0200017800,985442.72,C,2024-12-17
2412171187283727,SYNID0200939175,36150.26,D,2024-12-17
2412173618292396,SYNID0200494373,10423.15,D,2024-12-17
2412172480162413,SYNID0100019645,6209.84,D,2024-12-17
2412178688294666,SYNID0100801548,7053.57,C,2024-12-17
2412181394658097,SYNID0100458116,39549.96,C,2024-12-18
2412186333926163,SYNID0107438729,1711821.21,C,2024-12-18
2412182357434629,SYNID0200541246,44939.73,C,2024-12-18
2412187416376801,SYNID0102818817,4095.31,C,2024-12-18
2412180737038636,SYNID0101479210,26357.07,C,2024-12-18
2412185345458716,SYNID0107994840,2101.89,C,2024-12-18
2412181746030604,SYNID0105968755,28979.3,C,2024-12-18
2412186038635051,SYNID0103180628,1540.7,C,2024-12-18
2412182737598863,SYNID0109106731,228.19,C,2024-12-18
2412185224862896,SYNID0200494373,192301.65,D,2024-12-18
2412184624835727,SYNID0200919022,216524.23,C,2024-12-18
2412189668269889,SYNID0109858452,28201.94,C,2024-12-18
2412183297939585,SYNID0109338637,16628.03,D,2024-12-18
2412188847868267,SYNID0105436506,328.61,D,2024-12-18
2412181701463657,SYNID0101401795,37623.69,C,2024-12-18
2412182984569068,SYNID0200334610,71381.32,C,2024-12-18
2412185073032964,SYNID0101552116,4864.32,C,2024-12-18
2412185348932365,SYNID0104603980,617.41,C,2024-12-18
2412194702047127,SYNID0104343047,13888.46,C,2024-12-19
2412190675809239,SYNID0100264783,1547.5,C,2024-12-19
2412190952897124,SYNID0200770329,3551.12,C,2024-12-19
2412198738358534,SYNID0103771994,5940.34,C,2024-12-19
2412191927300382,SYNID0102386693,9304.29,C,2024-12-19
2412195909298519,SYNID0108484398,5585.64,D,2024-12-19
2412199570105347,SYNID0107630517,3001.65,C,2024-12-19
2412195925388052,SYNID0103513497,9164.45,C,2024-12-19
2412195587032757,SYNID0109510124,5529.67,D,2024-12-19
2412190597217658,SYNID0107279975,336.13,C,2024-12-19
2412198265878033,SYNID0200075142,52282.93,D,2024-12-19
2412195798721463,SYNID0200192167,3304.72,D,2024-12-19
2412197093072625,SYNID0107899704,4163.18,C,2024-12-19
2412191198877359,SYNID0103087275,2160.53,C,2024-12-19
2412192427565813,SYNID0104515436,1506.93,C,2024-12-19
2412196702672610,SYNID0101145286,10272.33,C,2024-12-19
2412192245343788,SYNID0104563551,37413.03,D,2024-12-19
2412191530199217,SYNID0200639063,30726.62,C,2024-12-19
2412190381694340,SYNID0200170062,19897.73,C,2024-12-19
2412194352703604,SYNID0108573627,13458.84,C,2024-12-19
2412192535539248,SYNID0106267794,5671.61,D,2024-12-19
2412195718829815,SYNID0102700216,34478.14,C,2024-12-19
2412198718010769,SYNID0101941743,9316.81,D,2024-12-19
2412198288020886,SYNID0103150195,51598.69,C,2024-12-19
2412197165097597,SYNID0200567030,2933.33,C,2024-12-19
2412199179165334,SYNID0104033793,5389.93,C,2024-12-19
2412198142072965,SYNID0104466963,68501.58,C,2024-12-19
2412190884919765,SYNID0200924084,12186.97,D,2024-12-19
2412192958500950,SYNID0100040148,309.17,C,2024-12-19
2412192326236902,SYNID0108112751,4151.76,C,2024-12-19
2412190712290739,SYNID0200578810,69720.62,D,2024-12-19
2412192287891016,SYNID0105285853,1307.74,D,2024-12-19
2412191742651241,SYNID0200538437,473186.26,C,2024-12-19
2412197562840178,SYNID0103488021,82.47,C,2024-12-19
2412194044626764,SYNID0108631517,13788.11,C,2024-12-19
2412190972816587,SYNID0105868876,12682.32,C,2024-12-19
2412197723084354,SYNID0106267975,25881.28,C,2024-12-19
2412195755404312,SYNID0109539837,538.13,D,2024-12-19
2412197721477108,SYNID0101807057,6461.37,D,2024-12-19
2412195470358255,SYNID0101420719,1391.65,C,2024-12-19
2412195889872407,SYNID0103973672,54.48,C,2024-12-19
2412190523434170,SYNID0105635317,1528.97,C,2024-12-19
2412196530931985,SYNID0108923276,12761.28,C,2024-12-19
2412192439059785,SYNID0100779321,20549.55,C,2024-12-19
2412192886831883,SYNID0104227665,6080.3,C,2024-12-19
2412192726894106,SYNID0107809895,3689.76,C,2024-12-19
2412198266978792,SYNID0200917657,3497.52,D,2024-12-19
2412192328345224,SYNID0107792167,143.29,C,2024-12-19
2412199714459770,SYNID0200673561,23061.68,C,2024-12-19
2412198978590306,SYNID0200740837,17686.25,C,2024-12-19
2412193607165218,SYNID0108681787,165.47,C,2024-12-19
2412198926386499,SYNID0101214410,182.07,C,2024-12-19
2412196793278109,SYNID0104379482,3088.59,C,2024-12-19
2412191875788440,SYNID0200428876,19541.47,D,2024-12-19
2412193952709634,SYNID0105186412,6817.03,D,2024-12-19
2412194056886151,SYNID0103833381,119142.45,C,2024-12-19
2412199685404985,SYNID0105729937,2169.36,C,2024-12-19
2412191855940367,SYNID0102809118,3353.79,C,2024-12-19
2412194514486094,SYNID0108516218,106240.57,C,2024-12-19
2412197534931808,SYNID0100643215,2774.45,C,2024-12-19
2412196390161338,SYNID0200779733,109616.24,C,2024-12-19
2412194017695341,SYNID0106626464,393.43,C,2024-12-19
2412196797874001,SYNID0200324957,623175.27,D,2024-12-19
2412194649928051,SYNID0200726612,1788.13,C,2024-12-19
2412191034414432,SYNID0107386057,24682.82,D,2024-12-19
2412191537297144,SYNID0104291648,14048.36,C,2024-12-19
2412193133239971,SYNID0104350648,1679.08,D,2024-12-19
2412199427192703,SYNID0103307238,542.45,C,2024-12-19
2412196063486388,SYNID0104683391,12220.42,C,2024-12-19
2412199955776079,SYNID0103009716,779.06,C,2024-12-19
2412194653324898,SYNID0102891633,7118.92,C,2024-12-19
2412196256953821,SYNID0100436534,5219.24,C,2024-12-19
2412199621485246,SYNID0107197165,1798.63,C,2024-12-19
2412195039262889,SYNID0108965670,308.83,C,2024-12-19
2412190351888066,SYNID0200918446,5082.81,C,2024-12-19
2412199460619383,SYNID0100340251,51837.57,D,2024-12-19
2412195130514699,SYNID0200467805,29096.83,C,2024-12-19
2412193180856709,SYNID0109139366,688.2,C,2024-12-19
2412191850410078,SYNID0200918446,23739.0,C,2024-12-19
2412195338100406,SYNID0108317889,2169.64,C,2024-12-19
2412207304578236,SYNID0200917657,639.62,D,2024-12-20
2412200836803519,SYNID0200917657,2994.13,D,2024-12-20
2412205127774175,SYNID0105305158,49364.51,C,2024-12-20
2412207808759868,SYNID0105132164,6353.02,D,2024-12-20
2412202143111091,SYNID0105976167,50.48,C,2024-12-20
2412200765275573,SYNID0107258445,3702.61,C,2024-12-20
2412206378877476,SYNID0200045450,26562.88,D,2024-12-20
2412207437705644,SYNID0103568592,3649.53,C,2024-12-20
2412208707078678,SYNID0200846950,143302.56,C,2024-12-20
2412208491454085,SYNID0200917657,3840.6,D,2024-12-20
2412209836338527,SYNID0200428876,11740.43,D,2024-12-20
2412206496489788,SYNID0102527502,719.97,C,2024-12-20
2412208075903476,SYNID0103576210,1580.04,C,2024-12-20
2412208471561277,SYNID0200876167,58405.0,D,2024-12-20
2412202066127048,SYNID0101904626,765.05,C,2024-12-20
2412207851261915,SYNID0103209395,40.58,C,2024-12-20
2412209514748724,SYNID0108942458,3665.7,C,2024-12-20
2412206692131964,SYNID0200428876,13927.45,C,2024-12-20
2412205478031212,SYNID0200106833,20305.21,C,2024-12-20
2412203527790347,SYNID0100677804,64312.58,C,2024-12-20
2412201217531469,SYNID0101206344,1466.02,C,2024-12-20
2412206487074899,SYNID0101874534,6764.98,C,2024-12-20
2412209493198394,SYNID0100590592,16061.59,D,2024-12-20
2412201704148865,SYNID0108198701,1707.07,C,2024-12-20
2412200304147038,SYNID0103585257,729.42,C,2024-12-20
2412202765913313,SYNID0104350648,2162.76,D,2024-12-20
2412205439439588,SYNID0107777202,177.53,D,2024-12-20
2412203306319378,SYNID0106995525,22039.58,C,2024-12-20
2412209818918064,SYNID0200188047,31276.16,C,2024-12-20
2412201239555547,SYNID0102402474,977.86,C,2024-12-20
2412204226357511,SYNID0109965452,585.53,C,2024-12-20
2412200520431109,SYNID0200411562,18867.0,C,2024-12-20
2412202048728886,SYNID0109129872,7095.57,D,2024-12-20
2412208809581747,SYNID0107809895,43732.38,C,2024-12-20
2412205895969154,SYNID0200917657,3488.77,D,2024-12-20
2412204503303923,SYNID0101350674,27563.37,D,2024-12-20
2412209428339938,SYNID0200712128,1434.76,C,2024-12-20
2412208180719876,SYNID0102223889,1929.17,C,2024-12-20
2412204195207518,SYNID0100893072,3387.01,C,2024-12-20
2412208441846483,SYNID0200538437,805.71,C,2024-12-20
2412206231219202,SYNID0108610318,9004.0,C,2024-12-20
2412205263084742,SYNID0200062673,21866.72,C,2024-12-20
2412204571992257,SYNID0108077789,1244.4,C,2024-12-20
2412204829542392,SYNID0102722459,12916.58,C,2024-12-20
2412208435609783,SYNID0105452155,2628.47,C,2024-12-20
